run,tick,insert,gravity,movement,behavior,reset,paint,total
0,102,0.0011,0.0446,0.1516,0.5529,0.029,0.0943,0.8735
0,103,0.0011,0.0445,0.1543,0.5477,0.0299,0.0915,0.869
0,104,0.0011,0.0473,0.1921,0.5743,0.0266,0.0896,0.931
0,105,0.0013,0.0446,0.1609,0.5836,0.0272,0.0928,0.9104
0,106,0.0011,0.046,0.1562,0.5599,0.0305,0.0916,0.8853
0,107,0.0011,0.045,0.1576,0.5583,0.0298,0.0915,0.8833
0,108,0.001,0.0449,0.1578,0.553,0.0302,0.091,0.8779
0,109,0.0009,0.0441,0.1562,0.5594,0.0301,0.0914,0.8821
0,110,0.001,0.046,0.2049,0.5802,0.037,0.1055,0.9746
0,111,0.0046,0.0465,0.1602,0.5536,0.0277,0.0886,0.8812
0,112,0.0009,0.0444,0.1611,0.5521,0.0303,0.0921,0.8809
0,113,0.0012,0.0456,0.1589,0.5541,0.0311,0.0913,0.8822
0,114,0.0011,0.046,0.1588,0.5561,0.0305,0.0911,0.8836
0,115,0.001,0.0442,0.1577,0.5615,0.0303,0.0908,0.8855
0,116,0.0012,0.0461,0.1597,0.5504,0.0298,0.0913,0.8785
0,117,0.001,0.0464,0.2045,0.5808,0.0272,0.0925,0.9524
0,118,0.0011,0.0451,0.1612,0.547,0.0293,0.0919,0.8756
0,119,0.0057,0.0451,0.1641,0.5619,0.031,0.0901,0.8979
0,120,0.0011,0.0449,0.163,0.5449,0.0281,0.0915,0.8735
0,121,0.0047,0.0463,0.1624,0.5513,0.0319,0.0919,0.8885
0,122,0.0011,0.0461,0.1614,0.5626,0.0301,0.091,0.8923
0,123,0.001,0.044,0.1578,0.5533,0.0298,0.0936,0.8795
0,124,0.0011,0.0448,0.161,0.5574,0.0307,0.091,0.886
0,125,0.001,0.0449,0.1621,0.553,0.0305,0.0936,0.8851
0,126,0.0011,0.0451,0.1595,0.5568,0.03,0.0913,0.8838
0,127,0.001,0.0453,0.1597,0.5577,0.0296,0.0938,0.8871
0,128,0.0018,0.0457,0.1579,0.5469,0.0291,0.0905,0.8719
0,129,0.001,0.0453,0.1614,0.5571,0.0277,0.0909,0.8834
0,130,0.0011,0.0455,0.1615,0.5529,0.03,0.091,0.882
0,131,0.0011,0.0444,0.1601,0.5543,0.0288,0.0886,0.8773
0,132,0.0016,0.0454,0.1607,0.5516,0.0297,0.0942,0.8832
0,133,0.0017,0.0455,0.1616,0.5487,0.0302,0.0898,0.8775
